customer_id,nama,gender,pendidikan,umur,alamat,nomor_telepon,status_pernikahan,pendapatan
CUS_661818,Irma Setiawan,pria,Sarjana,53,"Jalan Peta No. 181
Yogyakarta, Papua 22394",+62859-5747-3919,Sudah menikah,73500000
CUS_661825,Zelda Uwais,pria,SD,54,"Jalan Peta No. 28
Tual, Jambi 46954",+62804-3723-6294,Single,95000000
CUS_662132,Luwes Mayasari,pria,Sarjana,54,"Jalan Dipenogoro No. 79
Banjarmasin, Maluku 77583",+62806-7351-8790,Sudah menikah,62000000
CUS_664743,Warta Irawan,wanita,SMA/SMK/MA,26,"Jl. Antapani Lama No. 25
Banjar, KR 24571",+62866-4629-3358,Single,30500000
CUS_664761,Wira Napitupulu,wanita,SMA/SMK/MA,25,"Jl. Kutisari Selatan No. 7
Meulaboh, JT 37936",+62835-8319-1332,Single,72500000
CUS_666471,Hesti Irawan,pria,SD,15,"Gang Dipatiukur No. 2
Subulussalam, JT 16700",+62854-7263-1168,Single,40500000
CUS_667033,Chelsea Adriansyah,pria,SD,54,"Jalan KH Amin Jasuta No. 289
Banjarbaru, KB 21095",+62832-9613-7866,Single,50000000
CUS_668291,Pranata Sihombing,wanita,Sarjana,56,"Jalan Kutai No. 2
Kota Administrasi Jakarta Pusat, PA 48370",+62853-1278-7621,Single,45500000
CUS_668293,Ir. Enteng Hakim,wanita,Sarjana,44,"Gg. Jakarta No. 0
Makassar, RI 53479",+62871-0282-4282,Single,81500000
CUS_669414,"T. Tasdik Ramadan, M.M.",wanita,Magister,58,"Jalan Sadang Serang No. 6
Bontang, SS 90956",+62811-7776-8983,Single,46000000
CUS_670528,Chelsea Puspasari,pria,SMP,60,"Gang Ciwastra No. 97
Lubuklinggau, BB 78375",+62894-4589-5269,Sudah menikah,30500000
CUS_671818,"Drs. Kamidin Kuswoyo, S.IP",pria,Doktor,32,"Gg. Surapati No. 344
Mataram, Sulawesi Selatan 15187",+62842-0910-5921,Sudah menikah,49000000
CUS_671833,Uli Firmansyah,pria,Sarjana,41,"Gg. Cempaka No. 686
Pekanbaru, PA 96097",+62887-2641-1960,Sudah menikah,64000000
CUS_672324,Oman Jailani,pria,Sarjana,54,"Gang Sentot Alibasa No. 81
Kotamobagu, SB 11922",+62881-1767-8054,Single,53500000
CUS_674155,Tami Laksmiwati,pria,Sarjana,44,"Gg. Raya Setiabudhi No. 68
Medan, Sulawesi Selatan 58996",+62819-7747-1878,Single,98500000
CUS_674734,Ajiono Nainggolan,wanita,SMP,38,"Gang Dr. Djunjunan No. 608
Palu, LA 83522",+62835-5064-1282,Single,61000000
CUS_675135,Nova Anggraini,wanita,Sarjana,52,"Jl. Laswi No. 3
Bau-Bau, Jawa Tengah 32077",+62811-5098-2186,Sudah menikah,42000000
CUS_675455,Drs. Agus Prakasa,pria,Doktor,42,"Jl. Pacuan Kuda No. 47
Sawahlunto, KS 66868",+62872-6048-9012,Sudah menikah,17000000
CUS_675868,"R. Adikara Tampubolon, M.TI.",pria,Magister,43,"Jalan Rajawali Barat No. 7
Mojokerto, Gorontalo 95404",+62805-2469-2940,Sudah menikah,59000000
CUS_676716,"Danang Napitupulu, S.Gz",wanita,Sarjana,35,"Jalan Tebet Barat Dalam No. 0
Bau-Bau, Sulawesi Utara 10313",+62883-9810-7230,Sudah menikah,98000000
CUS_677262,"Ir. Mahfud Pangestu, S.E.I",wanita,Sarjana,47,"Jalan Kutai No. 38
Bontang, Bengkulu 25294",+62831-8052-8250,Single,24500000
CUS_678301,Yoga Siregar,wanita,Sarjana,29,"Gang Sukajadi No. 15
Tomohon, GO 34384",+62844-0051-1995,Sudah menikah,84000000
CUS_678616,"Sutan Anggabaya Dabukke, M.M.",wanita,Magister,30,"Jl. Suryakencana No. 9
Depok, JT 38882",+62805-1732-5090,Sudah menikah,58000000
CUS_678972,R.A. Elma Siregar,wanita,Sarjana,37,"Jl. Rajiman No. 576
Payakumbuh, JT 00002",+62875-7790-0147,Sudah menikah,77000000
CUS_680260,"Virman Kusmawati, M.M.",pria,Magister,54,"Gang Kiaracondong No. 33
Kota Administrasi Jakarta Timur, GO 65900",+62810-2697-5645,Sudah menikah,36500000
CUS_680526,Jaya Purnawati,wanita,SMA/SMK/MA,50,"Jalan Monginsidi No. 01
Palu, Sulawesi Tengah 22497",+62827-8832-1141,Single,56500000
CUS_680740,Xanana Padmasari,pria,SMP,25,"Gg. Moch. Ramdan No. 692
Pangkalpinang, Sumatera Selatan 74678",+62883-0452-9471,Sudah menikah,63000000
CUS_680999,"Puti Ulya Usamah, S.Pt",pria,Sarjana,35,"Jalan Ronggowarsito No. 2
Palangkaraya, KB 76616",+62842-3555-3135,Sudah menikah,57000000
CUS_681027,Usyi Nurdiyanti,wanita,SD,45,"Jl. Indragiri No. 194
Kota Administrasi Jakarta Utara, SG 88693",+62899-2364-0944,Single,18000000
CUS_682518,Agnes Pangestu,pria,SMA/SMK/MA,40,"Jl. Stasiun Wonokromo No. 4
Lhokseumawe, Sumatera Selatan 45313",+62878-0956-0911,Sudah menikah,25500000
CUS_683415,Drs. Candrakanta Prabowo,pria,Doktor,58,"Jalan Sukabumi No. 37
Salatiga, Jawa Tengah 14176",+62826-8581-4555,Sudah menikah,59000000
CUS_683880,Cakrajiya Hutapea,wanita,SMA/SMK/MA,48,"Jalan Jend. A. Yani No. 6
Bogor, SB 31162",+62849-7162-0083,Sudah menikah,5000000
CUS_685749,Uli Farida,pria,SMP,40,"Gg. Ahmad Dahlan No. 10
Kota Administrasi Jakarta Timur, Banten 84132",+62884-0295-2232,Single,10000000
CUS_686651,Ghani Yolanda,wanita,SMP,53,"Jl. Jamika No. 257
Bogor, JB 46388",+62811-9047-6358,Sudah menikah,57500000
CUS_687009,"Adiarja Hutasoit, S.H.",wanita,Sarjana,35,"Gang Soekarno Hatta No. 860
Pontianak, Jambi 99297",+62831-4349-5372,Single,88000000
CUS_687558,Kiandra Halim,pria,SMA/SMK/MA,41,"Jl. Ir. H. Djuanda No. 204
Subulussalam, GO 54716",+62838-6671-9576,Sudah menikah,56500000
CUS_688659,Jessica Kusmawati,pria,Sarjana,53,"Gg. Ciumbuleuit No. 00
Kota Administrasi Jakarta Pusat, RI 61173",+62839-7248-6567,Single,21000000
CUS_688984,Garang Widiastuti,pria,SMP,53,"Gang Kebonjati No. 60
Banda Aceh, BA 94631",+62831-1601-6189,Single,32500000
CUS_689377,"Drs. Jaswadi Wacana, M.Ak",pria,Doktor,31,"Gang Laswi No. 3
Pariaman, Papua Barat 55597",+62898-8289-3133,Sudah menikah,60000000
CUS_689498,"Shakila Uwais, S.H.",wanita,Sarjana,39,"Jalan Medokan Ayu No. 86
Tangerang Selatan, SU 91561",+62801-6685-8662,Sudah menikah,39000000
CUS_691205,"Ade Natsir, S.H.",pria,Sarjana,29,"Jl. M.T Haryono No. 49
Padangpanjang, Kalimantan Timur 86299",+62824-0115-7212,Single,29500000
CUS_691491,Mumpuni Puspasari,pria,Sarjana,27,"Gg. Pasteur No. 67
Kota Administrasi Jakarta Pusat, KB 30726",+62888-3159-3616,Sudah menikah,97000000
CUS_691889,Victoria Wacana,wanita,SD,24,"Gg. W.R. Supratman No. 278
Sungai Penuh, Jawa Barat 53799",+62819-0831-2075,Single,55000000
CUS_693663,Qori Rahimah,pria,Sarjana,28,"Gang Ciwastra No. 93
Solok, BB 74034",+62888-7798-7267,Single,59000000
CUS_695573,Rini Wahyudin,wanita,SMA/SMK/MA,47,"Jl. Kutai No. 656
Tomohon, Sumatera Utara 80690",+62804-2932-1681,Single,67000000
CUS_698219,"Laras Lazuardi, S.H.",pria,Sarjana,53,"Jl. Kutai No. 230
Tual, SR 17453",+62834-0895-8266,Single,66500000
CUS_698646,Kayla Hassanah,wanita,SD,20,"Gg. Setiabudhi No. 528
Banjarmasin, Jawa Timur 84530",+62898-5265-5942,Sudah menikah,39500000
CUS_698740,Yance Pangestu,wanita,Sarjana,28,"Jl. Medokan Ayu No. 19
Dumai, Kalimantan Tengah 45125",+62836-0254-4330,Single,89500000
CUS_698829,Ellis Lestari,pria,SD,23,"Gang Cikutra Barat No. 203
Bima, KB 25219",+62832-3201-8762,Single,11500000
CUS_699577,Yani Rahmawati,wanita,SMP,41,"Gang Kutai No. 843
Denpasar, Jambi 17328",+62827-8253-3558,Single,45500000
CUS_699863,Makuta Gunawan,pria,SMA/SMK/MA,31,"Gg. Cihampelas No. 4
Bogor, KS 35661",+62853-3415-6587,Single,87500000
CUS_700703,drg. Cakrajiya Januar,wanita,SD,58,"Gang Kutai No. 29
Lhokseumawe, Riau 91246",+62883-7369-8193,Sudah menikah,52000000
CUS_700883,"Dagel Astuti, M.TI.",pria,Magister,42,"Jl. Waringin No. 94
Banda Aceh, NT 75046",+62854-8241-3243,Single,96000000
CUS_701015,Edison Maulana,pria,SMP,60,"Gg. Laswi No. 729
Meulaboh, Sulawesi Tenggara 58752",+62832-6215-1451,Sudah menikah,6500000
CUS_702442,Rina Putra,wanita,SD,30,"Gg. M.T Haryono No. 486
Langsa, DI Yogyakarta 27846",+62852-9873-5412,Sudah menikah,35500000
CUS_703625,"Cakrawangsa Mustofa, M.Farm",wanita,Magister,53,"Jl. Raya Setiabudhi No. 293
Banjarmasin, Jawa Barat 95281",+62840-1268-1190,Sudah menikah,99000000
CUS_704311,"Reza Lailasari, S.H.",pria,Sarjana,34,"Gang Cikapayang No. 946
Cirebon, SG 81035",+62884-0654-8548,Single,62000000
CUS_704912,Farhunnisa Sihombing,wanita,Sarjana,50,"Jalan Kutai No. 02
Kota Administrasi Jakarta Timur, Jawa Timur 33382",+62879-4437-1563,Sudah menikah,91000000
CUS_707356,Cakrawangsa Wacana,pria,SD,22,"Gang Dr. Djunjunan No. 1
Surabaya, Papua Barat 89528",+62875-8427-8246,Single,68000000
CUS_707997,Arsipatra Saptono,wanita,SMA/SMK/MA,33,"Gang Suryakencana No. 904
Magelang, Kalimantan Utara 82413",+62840-8463-4669,Single,38000000
CUS_708370,Salsabila Mardhiyah,pria,SMP,26,"Gg. Kapten Muslihat No. 8
Jayapura, JT 61292",+62806-2032-4134,Sudah menikah,37500000
CUS_708654,"Almira Nainggolan, M.Ak",wanita,Magister,41,"Gang Siliwangi No. 180
Madiun, BB 61839",+62834-3886-4839,Single,93000000
CUS_708818,Drs. Anastasia Wasita,pria,Doktor,52,"Jl. Abdul Muis No. 1
Ternate, Jawa Tengah 71686",+62815-9961-9490,Sudah menikah,43500000
CUS_709393,Adhiarja Pradana,wanita,SD,17,"Jl. KH Amin Jasuta No. 607
Cirebon, Banten 44937",+62811-5998-0518,Sudah menikah,12500000
CUS_710485,Widya Saputra,pria,Sarjana,57,"Gang Rungkut Industri No. 158
Batu, BA 37439",+62890-8063-4966,Single,60500000
CUS_711669,Tina Sihombing,pria,Sarjana,56,"Gg. Stasiun Wonokromo No. 019
Kendari, KR 26106",+62875-5051-8152,Single,93000000
CUS_711860,"Siti Salahudin, M.Kom.",pria,Magister,48,"Gg. Astana Anyar No. 609
Lubuklinggau, KI 83981",+62844-1443-8162,Sudah menikah,38500000
CUS_713581,"Virman Waskita, S.Sos",pria,Sarjana,54,"Gg. Rajiman No. 37
Tebingtinggi, JB 27837",+62880-0747-5531,Sudah menikah,86000000
CUS_714559,Kania Laksmiwati,wanita,SMA/SMK/MA,18,"Gg. Ronggowarsito No. 2
Pematangsiantar, SS 64703",+62852-7084-4480,Sudah menikah,43500000
CUS_715509,Sutan Nyoman Farida,pria,SD,22,"Gg. Veteran No. 074
Batam, Sulawesi Utara 71853",+62839-2903-6471,Single,97000000
CUS_716368,Simon Latupono,wanita,SD,24,"Gang Laswi No. 5
Parepare, Jambi 63386",+62888-4336-3390,Sudah menikah,57000000
CUS_716554,"Hj. Mutia Mangunsong, S.Farm",wanita,Sarjana,37,"Jalan Cikapayang No. 9
Blitar, Kalimantan Selatan 76610",+62801-7367-6931,Single,60000000
CUS_717385,Kamila Wulandari,wanita,SMA/SMK/MA,54,"Gg. R.E Martadinata No. 982
Prabumulih, NB 55498",+62855-3791-4698,Sudah menikah,35000000
CUS_717656,Viktor Utama,pria,SMP,32,"Gg. Siliwangi No. 088
Padang, Nusa Tenggara Timur 72212",+62840-8204-4348,Single,75500000
CUS_717766,Putri Utami,pria,SMA/SMK/MA,45,"Jl. Tebet Barat Dalam No. 7
Palembang, Kalimantan Barat 76978",+62852-5264-0638,Single,73500000
CUS_719493,T. Gandi Napitupulu,wanita,SMP,39,"Jalan Yos Sudarso No. 91
Kotamobagu, Sulawesi Tenggara 32610",+62890-0747-7731,Sudah menikah,98500000
CUS_720344,Hartaka Megantara,pria,Sarjana,26,"Jl. Rajawali Timur No. 8
Ambon, MU 84982",+62882-1804-3652,Single,22000000
CUS_720587,"drg. Hafshah Kusmawati, M.Farm",pria,Magister,37,"Gg. Peta No. 3
Bukittinggi, JK 68575",+62860-4640-5295,Sudah menikah,96500000
CUS_720992,Rini Suryatmi,wanita,SD,59,"Gg. Asia Afrika No. 201
Purwokerto, BA 84520",+62889-0170-9450,Single,31000000
CUS_722129,Ir. Caket Melani,pria,Sarjana,41,"Jl. Bangka Raya No. 54
Pasuruan, BA 50244",+62807-1772-2129,Single,84000000
CUS_722796,"Tgk. Nurul Narpati, M.Farm",pria,Magister,52,"Gang Moch. Toha No. 3
Pangkalpinang, KI 26125",+62898-0921-1615,Sudah menikah,35000000
CUS_723335,"Mila Damanik, S.T.",wanita,Sarjana,59,"Gg. Pasteur No. 188
Palangkaraya, Jawa Barat 28364",+62818-1541-9530,Single,64500000
CUS_723585,Nadine Tamba,wanita,SD,37,"Jl. Ciumbuleuit No. 365
Jayapura, SR 66968",+62841-6602-6950,Sudah menikah,50000000
CUS_725719,Mariadi Nuraini,wanita,SD,37,"Gang Waringin No. 6
Pematangsiantar, Riau 22097",+62810-3410-5968,Single,17000000
CUS_727943,Puji Usamah,wanita,Sarjana,58,"Gang Kebonjati No. 17
Batam, Kalimantan Timur 24400",+62844-8529-3971,Single,76000000
CUS_729368,Hani Anggraini,pria,Sarjana,56,"Gg. Erlangga No. 1
Ternate, Jawa Barat 78032",+62868-9557-6268,Single,71000000
CUS_730951,"Rahman Nainggolan, S.T.",pria,Sarjana,47,"Jalan W.R. Supratman No. 28
Sabang, Sumatera Barat 64709",+62819-7766-7022,Single,81500000
CUS_732749,Ir. Anastasia Yuliarti,wanita,Sarjana,46,"Jalan Indragiri No. 3
Mojokerto, BT 67207",+62865-5618-6464,Single,97500000
CUS_739867,Calista Suwarno,wanita,SMA/SMK/MA,50,"Gang BKR No. 9
Banjar, Kepulauan Bangka Belitung 35274",+62861-0503-6750,Sudah menikah,60000000
CUS_746865,Anastasia Palastri,wanita,SD,57,"Gang Dipatiukur No. 881
Tasikmalaya, SU 03545",+62852-3945-9643,Single,19000000
CUS_747059,Chandra Prabowo,pria,SD,59,"Jl. Peta No. 624
Lubuklinggau, PB 47562",+62877-3545-1083,Single,72000000
CUS_749319,Daryani Wacana,pria,Sarjana,48,"Gang Moch. Ramdan No. 950
Tangerang, Sumatera Barat 93304",+62832-0221-3081,Sudah menikah,49000000
CUS_750745,"Sari Widodo, S.Psi",wanita,Sarjana,44,"Jl. Rajiman No. 10
Pekalongan, Sumatera Utara 20896",+62826-4864-3552,Single,43500000
CUS_751705,Siska Wijaya,pria,SMP,46,"Gg. Cihampelas No. 783
Pontianak, Riau 02888",+62876-0000-9088,Sudah menikah,37500000
CUS_753740,"Ir. Virman Tarihoran, S.Kom",wanita,Sarjana,40,"Jalan Otto Iskandardinata No. 690
Pematangsiantar, PA 22257",+62842-1676-5708,Single,96500000
CUS_754257,Intan Habibi,pria,SD,49,"Jl. Sentot Alibasa No. 87
Kotamobagu, MU 39134",+62831-7688-7469,Sudah menikah,19500000
CUS_754267,Violet Wahyuni,pria,Sarjana,25,"Gang R.E Martadinata No. 02
Sibolga, JA 50513",+62815-0989-3151,Sudah menikah,57500000
CUS_754645,Jindra Hutasoit,wanita,SMP,40,"Jl. R.E Martadinata No. 0
Palu, Sumatera Selatan 11265",+62813-4697-7999,Sudah menikah,94000000
CUS_755159,Ibrani Utami,pria,SMP,15,"Gang Kiaracondong No. 942
Bekasi, JA 42636",+62810-5875-0739,Sudah menikah,59500000
CUS_756717,Zamira Latupono,wanita,SMP,56,"Gg. Asia Afrika No. 6
Bogor, Sumatera Barat 89454",+62834-0675-1777,Single,8500000
CUS_757560,Icha Haryanti,pria,SMA/SMK/MA,59,"Gg. Pacuan Kuda No. 405
Kota Administrasi Jakarta Selatan, Bengkulu 41862",+62855-9757-6662,Sudah menikah,11500000
CUS_758016,Parman Handayani,wanita,Sarjana,32,"Jl. Rumah Sakit No. 13
Purwokerto, Sumatera Utara 20362",+62851-4778-2120,Sudah menikah,56000000
CUS_759014,"Ir. Amalia Utama, S.IP",wanita,Sarjana,44,"Gang K.H. Wahid Hasyim No. 5
Jayapura, Sulawesi Tengah 96811",+62894-9444-5513,Single,90500000
CUS_759521,Jarwi Salahudin,wanita,Sarjana,40,"Jl. PHH. Mustofa No. 94
Tanjungpinang, KT 71479",+62837-7123-6421,Single,41000000
CUS_761822,Faizah Oktaviani,wanita,Sarjana,49,"Jl. Kendalsari No. 10
Mojokerto, Riau 99538",+62856-7615-6258,Sudah menikah,65500000
CUS_762257,Gamblang Saputra,pria,Sarjana,52,"Jl. Abdul Muis No. 31
Bengkulu, Nusa Tenggara Timur 77491",+62853-1284-2223,Single,78500000
CUS_762918,Dr. Limar Nababan,wanita,Doktor,51,"Jl. Rawamangun No. 459
Tebingtinggi, Kalimantan Utara 12195",+62864-1107-8251,Single,62000000
CUS_763788,drg. Damu Pratama,pria,Sarjana,58,"Gg. Cihampelas No. 782
Pontianak, SR 04883",+62856-5749-2706,Sudah menikah,79000000
CUS_764714,Najwa Yuniar,wanita,SMA/SMK/MA,53,"Gg. Medokan Ayu No. 5
Palembang, Gorontalo 43371",+62875-7763-0996,Single,83500000
CUS_767265,Tania Permadi,wanita,SD,25,"Gg. Yos Sudarso No. 25
Sabang, Gorontalo 61465",+62874-4824-2409,Sudah menikah,31500000
CUS_767327,Zaenab Yulianti,wanita,Sarjana,37,"Gg. Kebonjati No. 05
Sukabumi, Kalimantan Selatan 87161",+62891-2815-6346,Sudah menikah,69000000
CUS_768376,"Ellis Samosir, M.Ak",pria,Magister,59,"Jalan Monginsidi No. 04
Tual, NT 55551",+62897-3556-0377,Sudah menikah,87000000
CUS_768444,Zahra Waluyo,wanita,Sarjana,33,"Gg. Soekarno Hatta No. 56
Pangkalpinang, Banten 64562",+62869-2419-7058,Single,63500000
CUS_768967,Dasa Megantara,pria,Sarjana,44,"Jl. Cikutra Barat No. 2
Purwokerto, NB 01937",+62874-7784-5889,Sudah menikah,25500000
CUS_769437,R.A. Novi Damanik,wanita,Sarjana,52,"Jl. Rajawali Timur No. 9
Tangerang Selatan, LA 28721",+62831-1219-5944,Sudah menikah,45000000
CUS_769870,Lanang Kurniawan,wanita,Sarjana,27,"Jalan Yos Sudarso No. 3
Surakarta, Bengkulu 71864",+62816-8623-8016,Sudah menikah,57000000
CUS_770173,"Tgk. Cawuk Rahimah, M.Farm",pria,Magister,31,"Gg. Ronggowarsito No. 680
Payakumbuh, NB 27972",+62898-3351-5132,Single,46500000
CUS_772303,Mahfud Hariyah,pria,SD,59,"Jalan Jayawijaya No. 675
Tegal, Gorontalo 79542",+62808-0313-8105,Single,66500000
CUS_772555,Asmadi Handayani,pria,SMA/SMK/MA,17,"Gang Laswi No. 922
Tidore Kepulauan, SR 35536",+62871-3678-1299,Sudah menikah,54500000
CUS_773984,Diana Gunarto,pria,SMA/SMK/MA,39,"Jl. S. Parman No. 387
Lubuklinggau, Maluku 52481",+62871-7065-4497,Single,77000000
CUS_775676,Drs. Karen Safitri,pria,Doktor,44,"Jalan Kiaracondong No. 17
Langsa, Jambi 08011",+62820-7807-4565,Sudah menikah,27500000
CUS_777713,Gatot Susanti,pria,SMP,15,"Gg. Sadang Serang No. 434
Salatiga, GO 81867",+62822-7758-5739,Single,69000000
CUS_780986,"Drs. Jamalia Purwanti, S.Psi",wanita,Doktor,56,"Gg. Asia Afrika No. 67
Surakarta, JB 08972",+62813-4662-9782,Sudah menikah,29000000
CUS_782954,Nova Gunawan,wanita,SMA/SMK/MA,20,"Gang Erlangga No. 6
Subulussalam, BE 34292",+62830-9855-3729,Sudah menikah,76500000
CUS_785742,Yani Waskita,wanita,SMA/SMK/MA,30,"Jl. Moch. Toha No. 850
Manado, NT 24419",+62847-8308-3156,Single,38000000
CUS_786543,"Najib Pradana, S.Sos",pria,Sarjana,46,"Gang Yos Sudarso No. 9
Ambon, SU 78272",+62809-2937-4913,Sudah menikah,55500000
CUS_787270,Salwa Wastuti,pria,SD,28,"Jl. Moch. Toha No. 47
Sorong, JK 41352",+62812-6411-5928,Single,30000000
CUS_788739,Hamima Saefullah,wanita,SMA/SMK/MA,58,"Gg. Sentot Alibasa No. 889
Subulussalam, Kalimantan Tengah 66366",+62840-5374-1200,Single,14000000
CUS_788775,"H. Waluyo Siregar, S.E.I",pria,Sarjana,37,"Gg. Kiaracondong No. 59
Subulussalam, SU 49482",+62823-2489-0922,Sudah menikah,44500000
CUS_789595,Padma Santoso,pria,SMP,28,"Jl. Raya Ujungberung No. 333
Bekasi, PA 60150",+62811-2180-1490,Single,89500000
CUS_790614,Tgk. Sabri Pradana,pria,SD,47,"Jl. Setiabudhi No. 01
Palembang, Sulawesi Utara 01034",+62805-2155-8802,Sudah menikah,12000000
CUS_790636,Gaduh Halimah,pria,SD,43,"Jalan Ir. H. Djuanda No. 7
Pematangsiantar, NT 61277",+62890-5221-9960,Sudah menikah,98500000
CUS_791754,"Drs. Rahmi Prasasta, M.TI.",wanita,Doktor,54,"Jalan Sukabumi No. 108
Sibolga, BA 63901",+62838-0287-8152,Sudah menikah,93000000
CUS_792483,Candra Siregar,pria,SD,42,"Gg. Pasteur No. 71
Dumai, Kalimantan Barat 39906",+62836-0040-9498,Sudah menikah,19000000
CUS_793564,"Ir. Bagya Mandala, M.M.",pria,Magister,33,"Gg. Lembong No. 033
Kota Administrasi Jakarta Selatan, BE 33265",+62837-1246-5696,Sudah menikah,87500000
CUS_795444,Nova Pangestu,wanita,SMA/SMK/MA,40,"Gang Kebonjati No. 7
Cilegon, NT 38424",+62803-1895-8174,Single,56000000
CUS_796797,Gading Maulana,wanita,Sarjana,31,"Jalan Jakarta No. 8
Padang Sidempuan, Sulawesi Tengah 20464",+62892-8604-7172,Single,36000000
CUS_798243,"drg. Jatmiko Palastri, S.IP",wanita,Sarjana,46,"Jalan Suniaraja No. 80
Palopo, Aceh 72031",+62859-4051-3462,Sudah menikah,64500000
CUS_798387,Kunthara Prayoga,wanita,SMP,50,"Gang W.R. Supratman No. 21
Kota Administrasi Jakarta Pusat, Nusa Tenggara Barat 34402",+62869-3812-3745,Sudah menikah,41500000
CUS_799273,Tira Siregar,pria,SMA/SMK/MA,22,"Gg. Pacuan Kuda No. 80
Kendari, ST 51041",+62822-1656-3291,Sudah menikah,41000000
CUS_801353,Tantri Yuliarti,pria,Sarjana,56,"Gg. K.H. Wahid Hasyim No. 4
Sukabumi, AC 54169",+62822-6635-0482,Single,43000000
CUS_801899,Aswani Simanjuntak,wanita,SMP,19,"Jalan Raya Setiabudhi No. 901
Yogyakarta, Sumatera Utara 60987",+62842-3455-1928,Sudah menikah,26500000
CUS_801961,Ratna Sinaga,wanita,SMP,58,"Jalan Otto Iskandardinata No. 1
Kota Administrasi Jakarta Selatan, SU 67221",+62823-1700-1695,Sudah menikah,53500000
CUS_802943,Jatmiko Rajata,wanita,SMA/SMK/MA,21,"Gang Dipenogoro No. 8
Medan, Papua Barat 09888",+62836-6891-3868,Sudah menikah,70000000
CUS_803683,drg. Ade Haryanto,wanita,SD,50,"Gg. Moch. Ramdan No. 15
Sukabumi, JA 61601",+62822-1295-4713,Sudah menikah,42500000
CUS_804092,Halim Namaga,wanita,Sarjana,50,"Jalan Moch. Ramdan No. 1
Bandar Lampung, JA 05071",+62835-8057-1840,Sudah menikah,45000000
CUS_804592,Drs. Jayadi Gunarto,pria,Doktor,60,"Jalan Siliwangi No. 056
Surakarta, ST 47894",+62801-5932-6285,Sudah menikah,49000000
CUS_804926,Lalita Maryadi,pria,SD,46,"Jl. Ahmad Yani No. 117
Batu, Bali 06269",+62861-9326-2323,Single,88000000
CUS_804970,"Tgk. Dirja Salahudin, S.Pt",pria,Sarjana,39,"Jl. Cihampelas No. 445
Serang, Papua Barat 07511",+62816-6468-2360,Single,94500000
CUS_806569,Gandi Napitupulu,wanita,SMP,47,"Jalan Erlangga No. 62
Bekasi, Banten 54483",+62863-0607-5107,Single,93500000
CUS_806876,Ridwan Winarno,pria,SD,50,"Gang Setiabudhi No. 1
Padang, SU 69865",+62812-1754-1218,Sudah menikah,26500000
CUS_807064,"R. Halima Salahudin, S.Kom",wanita,Sarjana,60,"Gg. Cikutra Timur No. 6
Malang, DI Yogyakarta 01198",+62858-7186-6841,Sudah menikah,37500000
CUS_807471,Kasiyah Permata,pria,SD,55,"Gang S. Parman No. 5
Kediri, KT 28001",+62807-9564-5066,Single,17500000
CUS_808153,Dipa Simanjuntak,wanita,SMP,25,"Gg. Peta No. 39
Bandung, Jambi 76861",+62843-5777-0546,Sudah menikah,52500000
CUS_811580,Maya Jailani,wanita,SMA/SMK/MA,40,"Jalan Otto Iskandardinata No. 70
Samarinda, ST 26688",+62829-2991-2420,Sudah menikah,52500000
CUS_812656,"Drs. Ibun Prastuti, S.IP",pria,Doktor,58,"Gg. M.T Haryono No. 4
Cilegon, Maluku 06278",+62873-4651-9600,Single,81500000
CUS_812717,Dr. Koko Yulianti,pria,Doktor,60,"Gg. K.H. Wahid Hasyim No. 4
Prabumulih, Nusa Tenggara Timur 40178",+62810-7918-0700,Single,82000000
CUS_814423,Cahyo Waluyo,wanita,SD,26,"Jalan Moch. Toha No. 195
Sungai Penuh, SG 30416",+62859-1864-6305,Sudah menikah,6500000
CUS_814485,Gilda Siregar,wanita,Sarjana,49,"Gg. S. Parman No. 79
Dumai, Papua Barat 51088",+62894-9113-2337,Sudah menikah,80000000
CUS_814940,Nilam Simbolon,pria,SMP,39,"Gang Raya Setiabudhi No. 728
Palangkaraya, DI Yogyakarta 67999",+62825-3145-6896,Single,89500000
CUS_815739,Nova Tamba,pria,SD,29,"Jalan Ciumbuleuit No. 2
Medan, BT 84652",+62855-7815-0071,Single,35000000
CUS_817002,R. Titin Nasyidah,wanita,Sarjana,30,"Gang Wonoayu No. 53
Depok, Jambi 95519",+62804-1223-3801,Single,39000000
CUS_817487,Kuncara Tamba,wanita,Sarjana,56,"Gg. Tebet Barat Dalam No. 183
Dumai, SU 42704",+62806-8491-4847,Sudah menikah,26000000
CUS_818030,"Bakda Usada, S.Psi",pria,Sarjana,26,"Jl. Veteran No. 403
Banjar, Gorontalo 84019",+62836-3382-8639,Sudah menikah,36500000
CUS_818551,Dt. Atma Anggraini,wanita,Sarjana,31,"Jl. Moch. Ramdan No. 7
Pontianak, NB 15207",+62827-0207-3387,Single,69000000
CUS_821417,Puji Purwanti,pria,Sarjana,32,"Jl. Kiaracondong No. 31
Makassar, SU 15162",+62819-6902-2479,Sudah menikah,71000000
CUS_822814,Prayoga Pudjiastuti,pria,SMP,46,"Gg. Peta No. 08
Probolinggo, Riau 26472",+62885-2423-0889,Sudah menikah,23000000
CUS_823307,Lalita Palastri,wanita,SMP,35,"Gang Wonoayu No. 834
Ternate, Kalimantan Barat 48502",+62896-9260-9653,Single,6000000
CUS_824447,"Usyi Saputra, S.Kom",wanita,Sarjana,55,"Jl. Rajawali Timur No. 433
Dumai, Sulawesi Tengah 74948",+62857-1343-1869,Single,31000000
